Company Number,Paper Filed,Last Statement URL
OC424585,True,https://document-api.company-information.service.gov.uk/document/K49h4Re3FXoFYYR1-eY3tXRGhgfKcbYKyCJ-_aMTaQE
04018096,True,https://document-api.company-information.service.gov.uk/document/LmyEwuTIB4PZRc4w6o_GlP8ifAIeBeX_o6jR9NlZPxQ
07450958,False,https://document-api.company-information.service.gov.uk/document/1xO8N24SKJ4WyfWhu5E2kEA_O96w4VeUgtdgKVEbOpg
11835263,True,https://document-api.company-information.service.gov.uk/document/ohAa-hNyXyehYuc1rkDA1okeWwHTC4S4FmOG49ZoxXI
10844874,True,https://document-api.company-information.service.gov.uk/document/M4h3ryg4tqaD03Wz9Io5xrVZIIU6vNxF17V1sol2jBQ
06472696,True,https://document-api.company-information.service.gov.uk/document/peSNkqHrgFjrDmo-YC6LCEbIbhgcp4nfSS0kjdNW7kE
06472837,True,https://document-api.company-information.service.gov.uk/document/nxA9dRi0kLsR9Ol0v351zGvcU7izMjxX1D6fNV1KyUA
05322479,True,https://document-api.company-information.service.gov.uk/document/W9zw5kU2hhdnC-9apdJ1ihjtLN-WSnHFMQLzZYMB6ys
09188405,False,https://document-api.company-information.service.gov.uk/document/xmUBCUst2_SUTyi8kEQ4J1Dxz3c0guaqlwRafMGUvjw
08630450,True,https://document-api.company-information.service.gov.uk/document/lQ7aaAidC0lDbVcUTIsazNhoDulklIcGvPVkVpMcQQA
09424170,False,https://document-api.company-information.service.gov.uk/document/7nLJZTwu9Ww6emKTSkvXcWADIIECfAGx8y--Y4CvdD4
04366797,False,https://document-api.company-information.service.gov.uk/document/QPBjcjEGiRcnZ1QCEw9EIJFre2JNvryU7Hj1RR3WmxA
06868666,True,https://document-api.company-information.service.gov.uk/document/tdJPUx-P3lELFoVZZlALJeyXBipdYywc_1mevMRFj6I
07296275,True,https://document-api.company-information.service.gov.uk/document/pTLYbX1unlvJfmrPbX2jcx-3oavJvbajTxsUnCeuHMM
13523846,True,https://document-api.company-information.service.gov.uk/document/Bfxe_p5JM9PJdV6AbH08ACzfQUX9kn46k-5vRFShKvA
06392482,True,https://document-api.company-information.service.gov.uk/document/GnovBzIYh8TVKvKSSHkBdJhVUnlU8ohMqAbfoe7KELg
00177991,True,https://document-api.company-information.service.gov.uk/document/dp5R2-YqdLgKZHpfrysYcGk9q1j4WOuPYDI5Ryv0OYc
05779870,True,https://document-api.company-information.service.gov.uk/document/4n8J3g2BlkRE1TV9tzjjauJlzifEmoyoQhmIbY02RNA
02948064,True,https://document-api.company-information.service.gov.uk/document/Ootz1xhAqNbVTTgHbATzT9PVtIITLCfCXcZ-r-Z6oOs
12806746,False,https://document-api.company-information.service.gov.uk/document/limaSBMJU6W1xtSNpl4ZuTkMDybcVcrCsYN3IAeL80E
09208606,True,https://document-api.company-information.service.gov.uk/document/0KHfmIAwm2kaIMnBbbVPQ8gq3Je2osNm2Oc8b2HrAW8
07537640,True,https://document-api.company-information.service.gov.uk/document/57jCS9V8gR5lfeT2OEhPJHe6E4aHxrP0QLTiakvFk-k
10142164,True,https://document-api.company-information.service.gov.uk/document/diHtmkY7YzrlCD2fdy4oLWpHkt3O9giSO4ZhfWbEhks
05448638,True,https://document-api.company-information.service.gov.uk/document/XcJKlIyB7SJkt_N_nZjwkpCB7wRdYi-278bIpRgMAE4
12680521,True,https://document-api.company-information.service.gov.uk/document/DlAWe4px0H6vCMUVWX80koeg7yJfjP9PlSlhvEPmr4g
09171735,False,https://document-api.company-information.service.gov.uk/document/CQ-z0bf2_3FUpQgn6E81_opVIjub_3d5FUWoTLczhNo
06122976,False,https://document-api.company-information.service.gov.uk/document/VEVGegRZhVPw7Zi4R5JkeckbKzNj51s0CQ9t38Jtp8E
05282799,False,https://document-api.company-information.service.gov.uk/document/Qkk9-DwfkqpKLN-loogeyR1cxuUK4gUFKuDBc10wlgo
08413664,True,https://document-api.company-information.service.gov.uk/document/HKSVrra-mna8kKUJDosVBmUJ721tAprUy4jaQxQeG5U
10117411,True,https://document-api.company-information.service.gov.uk/document/SfXtiXenJJXMHwNzZoVqS53_0A0ucvFsOqvFNpFRiX8
04673404,False,https://document-api.company-information.service.gov.uk/document/O8X-mzLgt3aw2JsR3R8np5XfmdrVlAjJTbzqRm1NJOg
13100299,True,https://document-api.company-information.service.gov.uk/document/kn7yV0fThQMr7QQJ-Sv-83Vc5lQ4RvUJ0klFwdgZm9k
13099666,True,https://document-api.company-information.service.gov.uk/document/daePCbFt54Z2gmvw5uK66AYXBTcPe8E5P7uPTUwwxMc
11010880,True,https://document-api.company-information.service.gov.uk/document/dxhHaBSxW2rl_3JhQj8hNROxnMLMf0Pr7vW_M7kEKl0
14746721,True,https://document-api.company-information.service.gov.uk/document/QOsl4JxCfq2YowUUl_Dwnr86RyaoBYkNVsRknvuLM0I
08891879,False,https://document-api.company-information.service.gov.uk/document/7LdSurQqcOb4L_Dsqcflm1soZLz7YBgy1rEPQKsTOt4
14179317,False,https://document-api.company-information.service.gov.uk/document/KJc1mEPM98xzeLcKc3gz3YcdsFG7oW9tAPMuXEOztPc
05595504,False,https://document-api.company-information.service.gov.uk/document/abAkc2pi2w1k3nyD_H7StgDQBhNhXItUVcX0fJaEf3o
11926262,False,https://document-api.company-information.service.gov.uk/document/wcsECvNwDuGbOBcvGqh_aHY9kJch1eHgjAUHeMm8FQU
04785250,True,https://document-api.company-information.service.gov.uk/document/soS5MkSUR1MYrE8faib-lGLo_l0ZBiFDwsjj56Chd50
04510524,True,https://document-api.company-information.service.gov.uk/document/hYX8aC-Poorks1DeTU5iElQikwt12cazB57mrOFcZWM
05660941,True,https://document-api.company-information.service.gov.uk/document/3mMGyRi1QmSxVAwDLfDAmvJv3mcJgU8sCnDa9cCyC5g
14201007,True,https://document-api.company-information.service.gov.uk/document/ZA-WrtYbvsp0bN5uWdKeb7QON6v1XSLUVjKNAoT9J0U
14189459,True,https://document-api.company-information.service.gov.uk/document/6JnNX1gUEvoBQu0SNwt-Ur-BPc9WIZA8bL-pPeo6vBs
14274638,False,https://document-api.company-information.service.gov.uk/document/jFGD8e2lh-WuBlI8L6WcXXlWTiXeD2K19zfvP0LPZCk
09881834,True,https://document-api.company-information.service.gov.uk/document/Z0R9efipFvH9Rc9pChlbXSSjJu2Bnr-DNRD1RLK-GS4
OC385142,True,https://document-api.company-information.service.gov.uk/document/7FcdcXOK_hUH1i8DPXdT0h98nM10YHc4_GWFzcxUgX4
13340577,False,https://document-api.company-information.service.gov.uk/document/6U5pDXfaxjdZb1JoKLf65MbRe7yNeApmC09hAZm4LUE
05126512,True,https://document-api.company-information.service.gov.uk/document/VJHlu5B-wW12Md5v7ytC93GsiULdqCUBwDp2_PXFIaY
08773515,False,https://document-api.company-information.service.gov.uk/document/0YMXSRKAytAyRB012SUPoiuJW3v1eKBbmpP1EM-ZxyQ
08773993,False,https://document-api.company-information.service.gov.uk/document/yGEbyxW7jvJ4L_7CDdz7O9wX-ah7kE8WJcDQ_Fseun0
02884442,False,https://document-api.company-information.service.gov.uk/document/a4JM-QUhSgJoavRK07m5RMYm3ED70ZJk7aQ914ik274
10966244,True,https://document-api.company-information.service.gov.uk/document/LMXd0IMPph67T0OEzjMZUAgrFl6NZbBUccKq7Uun6XQ
09445497,True,https://document-api.company-information.service.gov.uk/document/pKtrWzU_RIhZ1GGtSB--qHXuykV9bL_ZVvXRtTGL1As
07408989,True,https://document-api.company-information.service.gov.uk/document/pJB8u83cowVs0YsCu_kaCxB6e9OGp94NGFIG1j4Mq3I
05694526,True,https://document-api.company-information.service.gov.uk/document/qZiY6F1RSNKmwefmnHpwWO0zOStrmJXkd930pwP5Onc
07595434,True,https://document-api.company-information.service.gov.uk/document/uo5vaPSd_3w0a03iO7qmggS-pStZBXcYB1t7xzBdFs0
03513467,True,https://document-api.company-information.service.gov.uk/document/6Oirzxlwp1c0TLU9cFUURhqaraaBJb56Xd-JNun14ZY
06450131,True,https://document-api.company-information.service.gov.uk/document/KOipOaKjgDCRRlt17J1_kyNFfiEjUEDZfV1bYzsic4o
06913368,True,https://document-api.company-information.service.gov.uk/document/VaBUqtT9FvRcxtNoWptK4qcpxDk4OBSEml0rII3ks1M
08652216,True,https://document-api.company-information.service.gov.uk/document/AdNwmLlzT2Ee8Vf5TJRDdkP9ZnMxoWZHmB41rxGWwdw
10927715,True,https://document-api.company-information.service.gov.uk/document/rLJhiNImaOKkUv2sPofCq8DDVdfD5iLDrq-rqazpZjc
14158459,True,https://document-api.company-information.service.gov.uk/document/IhLoL5cqWXjjPF9Wd80ccWb4ALueJYgBjrx5S_m0nXQ
12057051,True,https://document-api.company-information.service.gov.uk/document/MB7RZkRvoBtdqTBPMye7mN9YYBjYc07vlY-GD24_BOI
11271356,True,https://document-api.company-information.service.gov.uk/document/lgSopQ_Y1lCWkJC0TW-6zx6oZrlcQAGTDi2bNY9P6Zk
11118717,True,https://document-api.company-information.service.gov.uk/document/6vTEjXo5ZbJMU-dojkfTyQm8OlHTEariHyVptOk5p-0
09698163,True,https://document-api.company-information.service.gov.uk/document/0OTLwC5i-OKBTefLinYs8t6eHrNpE4ckq-J6ByjoWZA
13230313,False,https://document-api.company-information.service.gov.uk/document/jS41HkkXYEfMk4h2UpDcUZxJgYdna8PXaWqrImGXzT4
06479293,False,https://document-api.company-information.service.gov.uk/document/hK8wgVjev2Xr25_maO08L6XiqCdm3rayYPp7CYuG_fo
04231826,True,https://document-api.company-information.service.gov.uk/document/zkpaLlSuiL7JTaAyouI2EnfEvBxfT7TJtFwwRGrT0Fw
07373113,True,https://document-api.company-information.service.gov.uk/document/jUPz6-y_S0bRIRYT8KVouWMDN-RJZqUZ6MdWwwvFTQo
08831234,True,https://document-api.company-information.service.gov.uk/document/AvjkhZP7M14GtpI9PSVSQAsZMDjbB1wMrqt_QWZgy9M
10973922,True,https://document-api.company-information.service.gov.uk/document/1n5B5E81174b1Qh6GTmSG5YCgaD7AEuG3t62oaqFd_Q
07462194,True,https://document-api.company-information.service.gov.uk/document/nzlmLsptVSTr3OaXpWVsxVrDzNTanepb1DQ_fqXQ0ZM
13997347,True,https://document-api.company-information.service.gov.uk/document/n0yQ_AprEG-qhvB5dVcYndugxb6AvHEvXvUYI0U2msU
03191544,True,https://document-api.company-information.service.gov.uk/document/dltVOYCGEKubeSsfJYUOp1WvDugX6cod7llbYQg5-rE
11542360,True,https://document-api.company-information.service.gov.uk/document/JCR8Hn7Q0mMI8_vhlZASpozRpY28zAZBc1sb2-io6tU
13788005,True,https://document-api.company-information.service.gov.uk/document/SmyCeCW2wcqlXd6ZgvLP54zbpYDlwSL2ArbXJ1a5IEE
06394551,False,https://document-api.company-information.service.gov.uk/document/grAxfZn_5hrdJqeNlrCsomSLvti6I1jkZLs_sPn9xL0
10075517,True,https://document-api.company-information.service.gov.uk/document/8lvkiOCaJRwlRdXHM6Hd2KjT9zUrhb5bUypsmr34Uj0
04092908,True,https://document-api.company-information.service.gov.uk/document/70PIT1wY9SwALH_HISXD7vNBzfzfy46YLOPYROozkCg
10813251,False,https://document-api.company-information.service.gov.uk/document/Q_NE3njHIDtslsYayeqxrsa_AxX7N9ew4Y8p1fYiLxA
05465062,False,https://document-api.company-information.service.gov.uk/document/LiomQhzLK6qUcVduXEdSSF6AWE4JOu3f5LbPsL_gy2M
04493724,False,https://document-api.company-information.service.gov.uk/document/getpP1A_FAHXWnvcGS8RQ3-WP9kAys62-7eUlzM-irU
08775499,True,https://document-api.company-information.service.gov.uk/document/tvKu5VouCwCr-7o5q7hhvPxi6vCtWtolRkI5NwEGfT4
07961213,True,https://document-api.company-information.service.gov.uk/document/2QST0wrXMxIb4lXCk3BR49piD6uVysOolZmM-y4Kxlw
05142579,True,https://document-api.company-information.service.gov.uk/document/XVeMI41s4Jo8zTQzK6-ycdlNGXhNa7U1_o4bOtkU3hQ
14289199,True,https://document-api.company-information.service.gov.uk/document/h3VbiBOKU4nWUv27p0HKksbq6KDai7Y4xYhbfdfGxHg
03958483,True,https://document-api.company-information.service.gov.uk/document/zyEs8hWwc1DP7bDGYm1mQFxU58RUr97UJpnwUrrOVXk
06718528,False,https://document-api.company-information.service.gov.uk/document/xHWRQcH_4A8M24jpJScn1zI_yuT8M8SMapQMCRT1Z4c
11032898,False,https://document-api.company-information.service.gov.uk/document/7aO8jhwixG5BQVEPxL3fHHil2ZaAVFHl8MHl9Z5kW4I
04092911,True,https://document-api.company-information.service.gov.uk/document/JtJfOmmaXxvXJn7TJYbg6x8hYstXluX9kS5_7d5Wbuw
10902511,True,https://document-api.company-information.service.gov.uk/document/Pud_xOIGfldOWxXAD-QCyEMMnRNGMcXQBy0frAXei14
06359421,False,https://document-api.company-information.service.gov.uk/document/FM1AvgHiQ97ISfkVV9AQYHAx8EO6smqx7x81qQYAN0Q
05209221,False,https://document-api.company-information.service.gov.uk/document/7Qs5VVkSiRoKwH5mhjElXhvCSOYyHYlF28mmTEA4egY
09355027,False,https://document-api.company-information.service.gov.uk/document/Uejt4ZTw6NEReBOD4c5MGPW6cg1DFBDCt7Kf_Yi8hm0
10966074,True,https://document-api.company-information.service.gov.uk/document/8mpRrh6DqmTBX1mFwb6-d2wFGpjyWq4hXiZMnTcPh44
05070981,False,https://document-api.company-information.service.gov.uk/document/_eCu1_vEE1AgZrTILqp9uBDuZ8fcI3G0Bw4i5fcxcyY
SC113061,True,https://document-api.company-information.service.gov.uk/document/DqT9-RnYslMtIcPxU1yJO1BH7omXB-DCrOEUpvQoiwE
05389216,True,https://document-api.company-information.service.gov.uk/document/9qi4kZyKy2pojJxunGPfWJXMph4GxTHRKk0qIPUaVGI
OC381018,True,https://document-api.company-information.service.gov.uk/document/JknsXr4OXDnwqgA179Wah5e2zRKUOwoBgCJLdxoAP5I
06922118,False,https://document-api.company-information.service.gov.uk/document/BsAh1AR5BMtCeFreY4ci_pRXiP3iwT7ZB94eON6qY4c
08838693,False,https://document-api.company-information.service.gov.uk/document/wo_IwyDfBbkcMhbWpJ0V70a-4BaqTYaDH3Ilk5gZqJo
07764565,True,https://document-api.company-information.service.gov.uk/document/PvO4aWvifPqMPVkgjwSddu8QhOTvcgckEaUEDrtvEyA
13045316,True,https://document-api.company-information.service.gov.uk/document/K2xKK5L9NqKHdGTsixF_4pCqh1OhXkvcUGwNtPrHkVI
12907596,True,https://document-api.company-information.service.gov.uk/document/O_mPwpiyU98Er-9DoflOQcp9xKs9xZPscJqXxeD-KfM
14087311,False,https://document-api.company-information.service.gov.uk/document/S-sLgbWCsQrVmLXa36NZMlLvKuXanlr7-bj3EL1LW3Y
11852341,False,https://document-api.company-information.service.gov.uk/document/uGSwGkupN1fh9EVzc8Dmv6H-xOyeWmf7hWVH-COzCY0
05523722,False,https://document-api.company-information.service.gov.uk/document/nfeZi0u0ioz7v19HLPdxMzgeKyabZ0SfUjmCHFhj584
08491028,True,https://document-api.company-information.service.gov.uk/document/O0RfNxHzXGQYEXvcglY0NArxV2QwoMrtUYJXQY9-sRI
05863306,False,https://document-api.company-information.service.gov.uk/document/Odpth6ddhmsUtciKfrEQtyp4qPK-9K1bZw6yGWWZbMA
12950101,True,https://document-api.company-information.service.gov.uk/document/MXw5mv41SBNYIPRVRbtQTb2Rty2MkMy4rZ9vLfYwLUg
OC342536,True,https://document-api.company-information.service.gov.uk/document/Ojv8uolJC07rqAy0L9DZZV19HmfdUGoHMGF9qfmXSbU
07370013,True,https://document-api.company-information.service.gov.uk/document/bcW9fKgWolbcUa2hD9lZdcBMC1Ouy3PVYpUsiekt7og
08500106,False,https://document-api.company-information.service.gov.uk/document/aEXt_TgHBcpGDJB61kedkViT_3IYKTO_V-oN4CDyoe8
11024578,False,https://document-api.company-information.service.gov.uk/document/hW7g_QGJ2iE-AIskDmyZDiB3i6vju0IUzKU1PDu_-_E
03430336,False,https://document-api.company-information.service.gov.uk/document/Fm-AtJDOg-h5FDLxi8JU1cBXw9h62UkEUgwZz87B2Mg
05083841,True,https://document-api.company-information.service.gov.uk/document/TSkWcUEowCV6iUxLLnyLk_xqytaEvd3uYnbTge3pCgU
01906108,False,https://document-api.company-information.service.gov.uk/document/JnhQnplF93t5LBCvk7gdiTqrBtuZyCt1oqUuNnkuohg
11431642,True,https://document-api.company-information.service.gov.uk/document/kqR7ZGhNYjL1vXUwjgL4NSKQZ-_XAAueNYfo7d-jN1k
12298794,True,https://document-api.company-information.service.gov.uk/document/UXKR9XYaC76_TgzLpJX_eFp-2rjq0zyF_R2WNfDNbis
03071752,True,https://document-api.company-information.service.gov.uk/document/AJkSRVAyjJ-7PP83pqwnaVMvRPltz6gRpKDirN-Ng98
13064769,False,https://document-api.company-information.service.gov.uk/document/TqqL-oZiBC1Fjp44fUKyb69M0c7gdFhT7g_DfGwmgmo
07238947,True,https://document-api.company-information.service.gov.uk/document/RyrqcexUcohkaIRb92Hdif_agAaL0eBpDI6XEd1cBhA
10451957,True,https://document-api.company-information.service.gov.uk/document/R_RyY2sUGcgBpKL95JADOsGIfDf5OjYw2Hu1RsWjiGI
06396281,True,https://document-api.company-information.service.gov.uk/document/n-ZtB78JfdW9gCVEytPyFYkVMGK6esU4kXgXjO8hGpw
06759262,False,https://document-api.company-information.service.gov.uk/document/-kVS9QjSOXkjpUVARh_CcPGoSuO9hRGjyYhk_em9xAI
SC180995,False,https://document-api.company-information.service.gov.uk/document/enkI3CkVa1wrT6evnngAYHzKItDjfY0c8qSpMIW8Lp0
01461813,True,https://document-api.company-information.service.gov.uk/document/2BoREp-H0ZFcrVBMMQNi1xSs2WU5dnDXAlkLqaRMuZs
NI677838,False,https://document-api.company-information.service.gov.uk/document/9xJMhrn9nCTlWzFnWZekm8BSjn6u6cuvPC3kCPr_UMk
05333973,True,https://document-api.company-information.service.gov.uk/document/Gxp_nozi8oocG9HB4ThDIrGzKv2UgjxTiPh09R4KakA
08855311,True,https://document-api.company-information.service.gov.uk/document/n2X1NYPXCT5eLiyiPfOk5v-8Fmk5rS790XuxY0KWhGE
03198769,False,https://document-api.company-information.service.gov.uk/document/45wOXDgDw5-WidyVMZw3V7ulZ1Zov31f6h91dHea0qU
08511438,False,https://document-api.company-information.service.gov.uk/document/Pm7OwtdtnyK0s6geTXmEuDRX4MFhChPyqpxmkFsqhNs
02690345,False,https://document-api.company-information.service.gov.uk/document/cmfugBuCHQnWdkcXg-HdRrRCFHV1Pw536lEM0vXZePs
04590427,True,https://document-api.company-information.service.gov.uk/document/lWb1_ENx7KD7LaHFQJUaiAc4zbLKP1Aj3S4dJEzTJhw
00275328,True,https://document-api.company-information.service.gov.uk/document/EEEhA2GbWmkgBwx1_v7zLWD9nBEpLHsSs6d6snrBuZo
04962016,True,https://document-api.company-information.service.gov.uk/document/EU2mXvvXMmOBtqnWTJOF1oRDsce0FlwZi4-Bcx7YH8U
NI073250,False,https://document-api.company-information.service.gov.uk/document/tGme9OISHdc5wxQSZ_J_3OU2_BauB4odJssqeF5YI9M
06981085,True,https://document-api.company-information.service.gov.uk/document/pUL0u9ENWvKnzZZBRU1D7MupLLI_v-deuvouYzjJ6vM
04715882,True,https://document-api.company-information.service.gov.uk/document/f-BVmpepkYLOH7ElwUCCSeSNUbUixGLLVq5OLFfOwvk
03262419,True,https://document-api.company-information.service.gov.uk/document/CgFqIW3ewlmODcfmGvMLYNJQ-Y3L_itcp6FqJEn-QAo
14062520,False,https://document-api.company-information.service.gov.uk/document/lQt9RRfyap9VvZTuBUuNKkUQ8GZWE59Yo7dzFNA_W0Q
06219537,False,https://document-api.company-information.service.gov.uk/document/o5bJSg0FjsT7qGM_nxsxL68UEvnKihV0vlv5dtvlWFg
03434393,False,https://document-api.company-information.service.gov.uk/document/9aJIWno7hnVOVA7fbLbo_O1tBtEAVmGilhra_SWN8JQ
OC430523,False,https://document-api.company-information.service.gov.uk/document/Nh-PRoT1FMrUzaLbtH-a71-oKPEW29_-Lpvs5AdSEPc
09136166,True,https://document-api.company-information.service.gov.uk/document/WjpowvTgCPpuiJVojDMSZwOaJaCv9I1wN3vIHpGt61Y
OC422689,True,https://document-api.company-information.service.gov.uk/document/Ishl_71-m9BXlN2VrNAWWedjkc4OC60rXK2XNp-c9Qc
OC435328,True,https://document-api.company-information.service.gov.uk/document/VLwasQpb3k7Uv-XFDm_LAxaPVfcOpu-_UKT3JUxxEJs
11766094,True,https://document-api.company-information.service.gov.uk/document/8DzAlu59o2NZv9Qd9qxyEurBsK7IT8dQdQdSZbkd0sE
OC420304,True,https://document-api.company-information.service.gov.uk/document/tHMxl4Yves7iudP2FmPV4ZUDyM31K-lwU3vTxs0Oe8g
11183008,True,https://document-api.company-information.service.gov.uk/document/Frm3sEtjA1l-z280J_QvbNjgMzSQUtY41-RvxymprSQ
05585321,True,https://document-api.company-information.service.gov.uk/document/GaI1lBJFYLTad09Gq-aorMgLeK5iEDmvd8C4kp2eyaI
05230209,True,https://document-api.company-information.service.gov.uk/document/sLwG5xZX1ZI8Ymh_ZScA4irn9FxrvLCQFS_31BV6U8c
06583682,True,https://document-api.company-information.service.gov.uk/document/kY3GIyYoPCudqPdsmwodk28T3m0Vlr1ldzQtGIPGOqk
14194489,True,https://document-api.company-information.service.gov.uk/document/VN2LL25XE17ayOlS3owFXlhxZ9cUykbvQQl-hPC-peI
12272205,True,https://document-api.company-information.service.gov.uk/document/_3MTXi4gMBgjsFQzpimXp_obW9bBUi0hMGwWaDUmbY4
12268329,True,https://document-api.company-information.service.gov.uk/document/rmMPmGe6P-Afw2ZzHzaA9ZwqaF3s_WkJD2jCsPA19SA
04344380,False,https://document-api.company-information.service.gov.uk/document/bE8_YbB2h1JN0AC_g4K6o0X1dwdEJaO1kQYkj_Ngbkw
03223673,False,https://document-api.company-information.service.gov.uk/document/0vMlwOzTEollNjAkQ4gpLJU3_yxE7-WnhJDwxYY2TMA
05572327,True,
13230787,False,https://document-api.company-information.service.gov.uk/document/YVRbBJnu1Rw9mebjFxXGJqUWSH4pRpbrR6QHmOtQ1e0
07336796,False,https://document-api.company-information.service.gov.uk/document/f5hXs0l1PP-_RHT5-py9clrAUVQGm6ZiR-_b-BB5gRk
08124852,True,https://document-api.company-information.service.gov.uk/document/1CUu_IISAU2Q-x5qDEP_MH_SCcPmfzV5ygcDpbvSqCE
10282440,False,https://document-api.company-information.service.gov.uk/document/6zTGmI7pG7RpLL2EHU0UHS1yiedXlkMeGtAt6x1uQCE
SC319102,True,https://document-api.company-information.service.gov.uk/document/W_CkSl-Yi5TO2E6QuGfMFUx2JDvK6MQFTNALWt9a8HI
06984874,True,https://document-api.company-information.service.gov.uk/document/CJqXH-R4nRjRC1FztxpOgli0OGryfkARac4_l_RoMTs
13746120,False,https://document-api.company-information.service.gov.uk/document/MNgjvwDCvYIqhOcNMLKjk1Hfge-scDbXX0_WgPqj1kw
SO301668,True,https://document-api.company-information.service.gov.uk/document/RoWHiXE3Z4MC8vwE-cHTLuFevDHcJELF7TMsofsodVs
14741991,False,https://document-api.company-information.service.gov.uk/document/CwkcuKfVwehShlLU4tzxaviVQSiXhT4fblpfxqzi3Qk
08932242,False,https://document-api.company-information.service.gov.uk/document/HTvRx0SMY99iHsATdxIXhaMUwHDqRNkFZTIkZ8aCKlk
NI022968,True,https://document-api.company-information.service.gov.uk/document/3Jpc73hNbyr_6sx2iYF_k4EpwuSJcr71-bTkDcoLeXg
SC708458,True,https://document-api.company-information.service.gov.uk/document/kJMFvsLjxupqkn7VbWcVtAHRwEHE0ag4kOImSjPCmdE
08603543,True,https://document-api.company-information.service.gov.uk/document/_LY5fAhVw4QuhUFlboYzX2hu-wFCKBntY7eLktcji50
04525184,True,https://document-api.company-information.service.gov.uk/document/SxKeHg_OC3j4rYqNR2aQUK0O7CKuf8PZZwMzwMd6Mkc
03797747,True,https://document-api.company-information.service.gov.uk/document/nY0MdSQrJQvFs99FOKnx4xDcc40xGLoLQjIn5_Mq_SQ
SC653646,True,https://document-api.company-information.service.gov.uk/document/UPKuQUeodp_UUF8cdIfZRTwS-POyt9XijbT92piqJdk
06547668,False,https://document-api.company-information.service.gov.uk/document/i0pjqBqxYVjfKIXx-Mn4xSRmaHEI0OHHaixsPQ5-ick
10930308,True,https://document-api.company-information.service.gov.uk/document/CkVnl9PIqK2ZaxJ69rognsRcEf4ef1PauP1LVYILy3Y
09425946,True,https://document-api.company-information.service.gov.uk/document/wPiSpLepSk0enVlQGzaC8o7y6eykRMiLx6f_-sy-KBA
00912211,True,https://document-api.company-information.service.gov.uk/document/2G3Xod67U8V85JZZYccvKZGFKtSGOq-yVHQrAd_nv1E
00875806,True,https://document-api.company-information.service.gov.uk/document/ByIGbamtob_i1xBNoNenA1Dyqfld7955JQspSf4mVqs
02296471,True,https://document-api.company-information.service.gov.uk/document/3J_8Y4u6m7_2Uubvw3aUlPli4MP2aG7Nl_JXEyAaIak
03951235,True,https://document-api.company-information.service.gov.uk/document/zKZSsWhOF4_yoXfVlUfK24w7CKtRLSusIWda2bFiguM
07403300,True,https://document-api.company-information.service.gov.uk/document/RHiM3W8A8W0P0r8Wh7469hW8taD9AKFFRVQfgYk3G5g
00123458,True,https://document-api.company-information.service.gov.uk/document/EGxjGOKDPsDZYBrkVeGgLNz084ongRfWv5Ran6t9jZ4
14261892,True,https://document-api.company-information.service.gov.uk/document/hqNh8z9mw67AtdV6RPqoRkg7zd6qJNeihqe8bdHpAYc
05148845,True,https://document-api.company-information.service.gov.uk/document/oIzZJAPP_XBI0EbTbsT2OfTxElQajkAmwtwM-jaKSvI
04170983,True,https://document-api.company-information.service.gov.uk/document/sviHDnRsDj4F2CFfE0XphbN0luJLDlI9iMuAp5QyVhU
07734226,False,https://document-api.company-information.service.gov.uk/document/_ZXXfmViwVO9m8IwCycyph66sLEPyg5oSSoZmqvCuHc
03955578,False,https://document-api.company-information.service.gov.uk/document/jQJQ16Mcf441WOwrWgV3PNLFfeLQZJPb5Ucam_CQcn4
00980683,True,https://document-api.company-information.service.gov.uk/document/tJdSdgKdNwMnw9PXj8nf-htzSBzi5E6mPKPY52w7ARQ
00401507,True,https://document-api.company-information.service.gov.uk/document/EC4c4LMFQxQW4d0Vy6HiYse0ZHB4ARAwLbnBtuFY7eA
04379874,True,https://document-api.company-information.service.gov.uk/document/NwK20xwVfnDCEU98AVx6BMRMO1sIawSHIYXCLkZ_eiw
04363831,True,https://document-api.company-information.service.gov.uk/document/MIqRlfPcTVAqqvmZ24Pa2eW_X__L521fLNY4w6cFpYU
00884462,True,https://document-api.company-information.service.gov.uk/document/Udix5IayT0DZkh2oxF0zX8PxHGtrYuDf9zfEc4epHRQ
00961458,False,https://document-api.company-information.service.gov.uk/document/RWk5atpA5KKsLt0_94lpGssX47-G_zh52a338mjDN1E
03596780,True,https://document-api.company-information.service.gov.uk/document/FTa0-XISx_pX5n4_H3sbA8eb1iIx-PgvKyQGKELdO-g
03551533,True,https://document-api.company-information.service.gov.uk/document/NcJTNXlZeFoKvmVojA9I23xD1OJxLcmhgtJplX1T1pg
00437100,False,https://document-api.company-information.service.gov.uk/document/JURGgGsB-9wuhPLkCGjfb6gx8VPSkQUPKNzJ0wd_XlM
05149111,True,https://document-api.company-information.service.gov.uk/document/7Z4rsORDQRPkmya6M6tdeJtGw2lnonPtBTjFDa4QPIg
13925802,True,https://document-api.company-information.service.gov.uk/document/BFmwV9cDCoIvB72XrVQ9AwmECmx7bsoz1EQM0ZCoQro
05088289,True,https://document-api.company-information.service.gov.uk/document/wtWbc0i-KAhwibP54-QzNlQ13H6ObSHytjFaJAccasQ
08907676,True,https://document-api.company-information.service.gov.uk/document/ilQW0c_vSJMF67uAtpQ8t9ZZiGisPO8TMXOMppth2hI
02560438,True,https://document-api.company-information.service.gov.uk/document/Ir1g5iL9bNYvdSGPtipFvvnEs1O5fm4kfhytv6Netow
